epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
4 -- 7 -- 556.7881 -- 3.4117e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0331e+00 2.8253e-01 -6.9475e-01 5.0000e+00
4 -- 8 -- 560.3530 -- 3.1091e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.1132e-01 2.4855e-01 -5.3892e-01 5.0000e+00
4 -- 9 -- 545.8812 -- 2.8686e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.2265e-01 2.3262e-01 -4.6118e-01 5.0000e+00
4 -- 10 -- 547.9560 -- 3.0244e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0543e+00 2.7087e-01 -8.8031e-01 5.0000e+00
4 -- 11 -- 548.1942 -- 3.1431e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0392e+00 2.0175e-01 -4.5478e-01 5.0000e+00
4 -- 12 -- 559.3785 -- 3.1770e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0108e+00 1.8236e-01 -5.7723e-01 5.0000e+00
4 -- 13 -- 546.9917 -- 3.4126e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0741e+00 1.8137e-01 -5.2769e-01 5.0000e+00
4 -- 14 -- 528.6959 -- 3.5487e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0399e+00 1.8368e-01 -6.0584e-01 5.0000e+00
4 -- 15 -- 537.7844 -- 3.1861e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.9780e-01 1.9853e-01 -4.9747e-01 5.0000e+00
4 -- 16 -- 542.0146 -- 2.8334e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.8931e-01 1.7808e-01 -4.8577e-01 5.0000e+00
4 -- 17 -- 550.0663 -- 2.9445e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0392e+00 2.4383e-01 -4.8453e-01 5.0000e+00
4 -- 18 -- 549.9823 -- 3.1921e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0841e+00 3.2105e-01 -7.5014e-01 5.0000e+00
4 -- 19 -- 546.5212 -- 3.1988e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0021e+00 2.7480e-01 -5.6178e-01 5.0000e+00
